Lyrics,Song,Artist,Genre,Composition
"Mark My Words
 
Mark my words 
That's all that I have
Mark my words 
Give you all I got 
In every way, I will 
You're the only reason why
Oh, I don't wanna live a lie
Mark my words 
Mark my words
Mark My Words
 
So you heard it all before? 
Falling in and out of trust 
Trying to rekindle us 
Only to lose yourself 
But I won't let me lose you
And I won't let us just fade away
After all that we've been through
I'ma show you more than I ever could say
Mark My Words
 
Mark my words 
That's all that I have
Mark my words 
Give you all I got 
In every way, I will 
You're the only reason why
Oh, I don't wanna live a lie
Mark my words 
Mark my words


  Essa informação está errada? Nos avise. ",Mark My Words,Justin Bieber,Pop,Composição: Jason Boyd / Justin Bieber / Michael Tucker. 
"Maserati (feat. Jaden Smith)
 
Ah 
What’s up Jaden? 
I’m feeling nice right now 
I’m feeling good to bro 
I’m feeling really nice right now 
Swag 
Swaggy 
I’m in my closet right now 
Literally in your closet? 
I’m literally in my closet right now recording this song like a g 
MSFTS 
You are a g bro 
You’re a wrap 
You’re a wrap bro 
Ah swag 
Swaggy, swaggy, swaggy, swaggy
Maserati (feat. Jaden Smith)
 
[Jaden Smith
 
Oh, I ain’t never met a groupie 
All I meet is ladies 
And I like my privacy 
So I got a Mercedes 
Got these chokers shaking 
Reminding me have hated 
Sorry ’bout the security 
It’s only for your safety 
Cause baby I’ll be pimpin’ 
Holler if you see me 
I’m probably in Miami 
With my girl in a bikini 
Text me if you need me 
Touch me if you’re greedy 
‘Cause you’ll probably be with Nicki 
While she says Waikiki
Maserati (feat. Jaden Smith)
 
How we the illest and the youngest? 
I really don’t know how we the killest and the dumbest 
Swear it’s really early 
But I don’t know where the sun is 
And girl just take my hand 
While I knock away these hundreds
Maserati (feat. Jaden Smith)
 
Cause the crowd is going crazy 
Money coming in bundles 
Sorry that I couldn’t see you 
It’s hard to see through my stunners 
Dumb blondes be sayin’ I’m the funnest 
All I’m hearing is claps 
Though I don’t know where the drum is 
Girl you like it 
So just give me the mic 
And I’ll get you so excited 
Tell me what you want 
I’ll go home and write it 
To a old school beat 
Baby take your lip and bite it 
Oh jeez 
Girl you got me and you gon’ make me work 
Cause it’s usually a hobby 
And no I really like you 
And no it’s not your body 
But trust me that’s a plus 
Cause you’re hotter than wasabi 
And I’m diggin’ on your kicks 
Jokers talking ’bout karate 
When I want a girl I just whip out the Maserati 
No I can’t drive it 
It’s only for the show 
And I like to wear the (?) 
Watch them circus glow 
Girl I’m on like a light bulb 
Are you coming home from the night club? 
‘Cause I tried to get in but I ain’t reached the height limit 
That might be over but the night isn’t so I’m 
So text me if you tryna chill with Wesley 
Cause me and Mandy are chillin’ 
So don’t wear nothing dressy 
Inside jokes are only funny when you get them 
So (?) is the place to be (?) and I’m living in them dance halls 
Alright J I think I got it from here 
Justin Bieber 
Headphones on yeah 
Turn them up a little bit
Maserati (feat. Jaden Smith)
 
[Justin Bieber
 
Baby I’m the man 
I felt that you knew that 
I’m now in Japan 
Just because I do that 
So baby don’t you stop it 
Baby can you drop it 
I give you my chain 
I style like Kentucky 
Money on my mind 
And you on my mind 
Too much on my mind 
Too big for my time 
And everybody know that
Maserati (feat. Jaden Smith)
 
Baby I’m the man 
Can’t you understand 
Keep you wondering 
If I’m the wonderman 
And you’re in wonderland
Maserati (feat. Jaden Smith)
 
Hey my name is JB 
I’m always rocking Vans 
And if I was your boyfriend 
I would love you till the end 
I’d kiss your face in public 
You can tell all of your friends 
Baby girl you got that body 
Would you like to go to France? 
We can fly there on my jet babe 
I can give you jetlag 
I don’t do Jamaica baby 
I can make you sweat babe 
And if you ain’t in the crew 
You’ll never get this 
Posted at the crib with the MSFTS


  ",Maserati (feat. Jaden Smith),Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
"Meet Me (feat. Khalil) (Unreleased)
 
Bad chick, she getting naughty (naughty) 
My group is at the scene, tell your friend I'm sorry (sorry)
We pull up to the club and then we start to party (uh-huh) 
Last time was in a bent’, this time brought out the ‘Rarri (damn) 
Have a hundred by my neck, I'm still the old me (uh-huh)
Yeah I heard them ni\u200fggas talkin’, they don’t know me (uh-huh) 
She said she ain’t been here before, but she gon’ see (uh-huh) 
I get the poppin’ of the bed, she drop it on me
Meet Me (feat. Khalil) (Unreleased)
 
I said meet me at the club, tonight 
All them bottles on me 
You can meet me at the club, tonight 
And you can stand in front of me 
I said meet me at the club
Meet Me (feat. Khalil) (Unreleased)
 
We could go slow, nobody would know 
Take it to our section baby, we could make a show 
Grab a hand, let’s go 
So nice and slow 
Is ‘bout that time we hit the road, is ‘bout that time we roll, roll
Meet Me (feat. Khalil) (Unreleased)
 
Only you’d understand 
Only you ‘till the end 
Only you (missing line) 
Uh-huh
Meet Me (feat. Khalil) (Unreleased)
 
I said meet me at the club, tonight 
All them bottles on me 
You can meet me at the club, tonight 
And you can stand in front of me 
I said meet me at the club
Meet Me (feat. Khalil) (Unreleased)
 
We could go slow, nobody would know 
Take it to our section baby, we could make a show 
Grab a hand, let’s go 
So nice and slow 
Is ‘bout that time we hit the road, is ‘bout that time we roll, roll
Meet Me (feat. Khalil) (Unreleased)
 
Club, tonight 
All them bottles on me 
You can meet me at the club, tonight 
And you can stand in front of me 
I said meet me at the club
Meet Me (feat. Khalil) (Unreleased)
 
We could go slow, nobody would know 
Take it to our section baby, we could make a show 
Grab a hand, let’s go 
So nice and slow 
Is ‘bout that time we hit the road, is ‘bout that time we roll, roll


  ",Meet Me (feat. Khalil) (Unreleased),Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
"Memphis (feat. Big Sean)
 
[Justin bieber
 
I love you, I need you, I need you here to stay
Memphis (feat. Big Sean)
 
Girl, you on my mind like 24/7 
Every single time that I'm not with you
If you spend the night, baby, it could be heaven 
Hit me on my line if you're tryna come through
Memphis (feat. Big Sean)
 
I feel my heartbeat bumpin' to the bass
(Boom, boom, boom, boom) 
She give me butterflies and they won't go away
(Away, away) 
Under the stars, she took my hand and said 
I love, you, I need you, I need you here to stay
Memphis (feat. Big Sean)
 
I'd like to give you what you need
I try but you're makin' it hard for me
How do I make you believe? 
Cause I love you, I need you, I need you here to stay
Memphis (feat. Big Sean)
 
I'd like to give you what you need
I try but you're makin' it hard for me
How do I make you believe? 
Cause I love you, I need you, I need you here to stay
Memphis (feat. Big Sean)
 
Every time you're distant
Girl, somethin' is missin
I wish that I could fix it 
And wish things were different 
What else, what else? 
If you love me, girl, then say it 
Say: What else, what else? 
If you wanna be my baby
Memphis (feat. Big Sean)
 
I feel my heartbeat bumpin' to the bass
(Boom, boom, boom, boom) 
She give me butterflies and they won't go away
(Away, away) 
Under the stars, she took my hand and said 
I love, you, I need you, I need you here to stay
Memphis (feat. Big Sean)
 
I'd like to give you what you need
I try but you're makin' it hard for me
How do I make you believe? 
Cause I love you, I need you, I need you here to stay
Memphis (feat. Big Sean)
 
I'd like to give you what you need
I try but you're makin' it hard for me
How do I make you believe? 
Cause I love you, I need you, I need you here to stay
Memphis (feat. Big Sean)
 
[Big sean
 
(Sean don, yeah) 
Is this what you want? The baddest, the baddest? 
I know what you want, without askin
I hit once, had to have it 
I hit twice, it's a habit
Don't get caught up in traffic
I heard that it's hazardous stormin' outside
Let's do that on the mattress
Memphis (feat. Big Sean)
 
I just keep askin': Is it real, is it real?
Look, tell me, is it real? 
Yep, real enough to go and get it tatted 
Give you flowers, now you look like you're on a pageant
I can take you to the crib, condo, or the cabin, wassup? 
If you make it, I can make it happen, I can grant it 
Don't you take my grant it though for granted
I know that's not your intent, we ain't even campin
And to leave this bed I'ma need a fuckin' ransom
Man, I got her screamin\' finally famous! when we fly around 
Never lie to you unless I lie you down 
I put the writin' on the wall
But you don't understand it all like we in chinatown
We one and one, both one of ones 
And when you put the twos together 
That's not twenty-two, it's forever
I promise 20-20 couldn't even make it clearer, I swear, sean don
Memphis (feat. Big Sean)
 
[Justin bieber
 
I'd like to give you what you need
I try but you're makin' it hard for me
How do I make you believe? 
Cause I love you, I need you, I need you here to stay
Memphis (feat. Big Sean)
 
I'd like to give you what you need
I try but you're makin' it hard for me
How do I make you believe? 
Cause I love you, I need you, I need you here to stay


  Essa informação está errada? Nos avise. ",Memphis (feat. Big Sean),Justin Bieber,Pop,Composição: Justin Bieber. 
"Mi Amor
 
I've traveled all across the world
Seen a lot of fracy things 
But I've never seen
A beauty quite like this 
This must be a dream
Mi Amor
 
So I pinch myself, ouch it hurts 
Well I guess it must be real 
So I'm gonna cease the moment
And tell her how I feel
Mi Amor
 
Let me take you to Chile 
Costa rica, Puerto Rico 
Colombia
Mi Amor
 
We can dance under the sky 
Use the moon as our spotlight
Mi Amor
 
Two step with the right man 
I can teach you 
How to dougie in the white sand
Mi Amor
 
Just take a chance and run away 
Won´t you listen when i say
Mi Amor
 
Will you be mi amor? 
Just what i´m looking for 
Don´t be afraid to fly across the sky
Mi Amor
 
So let's go, let's go
Baby you can let the rest know 
Rest know, yup, yup girl 
Let´s go, let´s go 
Baby you can let the rest know
Mi Amor
 
That you are mi amor
Mi Amor
 
I got fans from coast to coast, 
They show me love every where I stay 
Everybody yells hola 
When the show´s over, still 
I wanna see your face
Mi Amor
 
Baby I need bonita, numero una chica 
Sing to you acapella 
Let´s fly away
Mi Amor
 
Let me take you to Chile 
Costa rica, Puerto Rico 
Colombia
Mi Amor
 
We can dance under the sky 
Use the moon as our spotlight
Mi Amor
 
Two step withe the right man 
I can teach you 
How to dougie in the white sand
Mi Amor
 
Just take a chance and tun away 
Won´t you listen when i say
Mi Amor
 
Will you be mi amor? 
Just what i´m looking for. 
Don´t be afraid to fly across the sky
Mi Amor
 
So let´s go, let´s go, 
Baby you can let the rest know 
Rest know, yup, yup girl 
Let´s go, let´s go 
Baby you can let the rest know
Mi Amor
 
That you are mi amor
Mi Amor
 
Ven conmigo, vamonos 
Señorita, we can go 
Where ever you wanna 
As long as you´re with me 
Mi amor, mi amor
Mi Amor
 
We can get away 
All you gotta say 
Is yes 
Take my hand and let me lead the way 
Lead the way, let me lead the way
Mi Amor
 
Take my hand and let me lead the way. 
Lead the way, let me lead the way 
Take my hand and let me lead the way.
Mi Amor
 
Will you be mi amor? 
Just what i´m looking for. 
Don´t be afraid to fly across the sky
Mi Amor
 
So let´s go, let´s go, 
Baby you can let the rest know, 
Rest know, yup, yup girl, 
Let´s golet´s go 
Baby you can let the rest know
Mi Amor
 
That you are mi amor
Mi Amor
 
Will you be mi amor? 
Just what i´m looking for. 
Don´t be afraid to fly across the sky.
Mi Amor
 
So let´s go, let´s go, 
Baby you can let the rest know, 
Rest know, yup, yup girl, 
Let´s golet´s go 
Baby you can let the rest know.
Mi Amor
 
That you are mi amor


  ",Mi Amor,Justin Bieber,Pop,Sabe de quem é a composição? Envie pra gente.
"Mistletoe
 
It's the most beautiful time of the year
Lights fill the streets spreading so much cheer 
I should be playing in the winter snow 
But I'ma be under the mistletoe
Mistletoe
 
I don't wanna miss out on the holiday
But I can't stop staring at your face
I should be playing in the winter snow 
But I'ma be under the mistletoe
Mistletoe
 
With you, shawty, with you 
With you, shawty, with you 
With you under the mistletoe
Mistletoe
 
Everyone's gathering around the fire
Chestnuts roasting like a hot July 
I should be chillin' with my folks, I know
But I'ma be under the mistletoe
Mistletoe
 
Word on the streets Santa's coming tonight
Reindeer flying through the sky so high 
I should be making a list, I know 
But I'ma be under the mistletoe
Mistletoe
 
With you, shawty, with you 
With you, shawty, with you 
With you, under the mistletoe 
Yeah
Mistletoe
 
With you, shawty, with you 
With you, shawty, with you 
With you, under the mistletoe
Mistletoe
 
Hey, love 
The wise men followed a star 
The way I followed my heart 
And it led me to a miracle
Mistletoe
 
Hey, love 
Don't you buy me nothing
Cause I am feeling one thing
Your lips on my lips 
That's a merry, merry Christmas
Mistletoe
 
It's the most beautiful time of the year
Lights fill the streets spreading so much cheer 
I should be playing in the winter snow 
But I'ma be under the mistletoe
Mistletoe
 
I don't wanna miss out on the holiday (holiday)
But I can't stop staring at your face (at your face)
I should be playing in the winter snow (winter snow) 
But I'ma be under the mistletoe (under the mistletoe)
Mistletoe
 
With you, shawty, with you 
With you, shawty, with you 
With you, under the mistletoe, yeah
Mistletoe
 
With you, shawty, with you 
With you, shawty, with you, oh, yeah 
With you, under the mistletoe, yeah
Mistletoe
 
Kiss me underneath the mistletoe 
(Kiss me underneath the mistletoe) 
Show me, baby, that you love me so 
Oh, oh, oh, oh, oh, oh 
Kiss me underneath the mistletoe 
(Kiss me underneath the mistletoe) 
Show me, baby, that you love me so 
Oh, oh, oh, oh, oh, oh


  Essa informação está errada? Nos avise. ",Mistletoe,Justin Bieber,Pop,Composição: Nasri Atweh / Justin Bieber / Adam Messinger. 
"MLK Interlude
 
I say to you this morning 
That if you have never found something so dear and so precious to you 
That you will die for it, then you aren't fit to live
You may be 38 years old as I happen to be 
And one day some great opportunity stands before you 
And calls upon you to stand up for some great principle 
Some great issue, some great cause 
And you refuse to do it because you are afraid 
You refuse to do it because you want to live longer 
You're afraid that you will lose your job
Or you're afraid that you will bе criticized
Or that you will lose your popularity 
Or you're afraid that somеbody will stab you
Or shoot at you or bomb your house 
And so you refuse to take the stand 
Well you may go on and live until you are 90 
But you're just as dead at 38 as you would be at 90
And the sensation of breathing in your life is but the belated announcement 
Of an earlier death of the spirit 
You died when you refused to stand up for right 
You died when you refused to stand up for truth 
You died when you refused to stand up for justice


  Essa informação está errada? Nos avise. ",MLK Interlude,Justin Bieber,Pop,Composição: Martin Luther King Jr.. 
"Moments (feat. Diddy)
 
I've been patient
Patiently waitin
I've been fakin
For a long time 
Now I want you 
Ooh, I want you 
Oh, oh
Moments (feat. Diddy)
 
(Yeah) 
(Yeah) 
(Yeah) 
(Yeah) 
(Yeah)
Moments (feat. Diddy)
 
(Let's go) I've been patient
Patiently waitin
I've been fakin
For a long time 
And now I want you 
Ooh, I want you 
Oh, oh
Moments (feat. Diddy)
 
You got me all in my feelings, why's it takin' this long? (Ooh)
I need you runnin  runnin  runnin' to my arms (come on, let's go, come on)
Jealous for you, but I just can't help it
I'd rather be out there with you than on my own (oh, let's go, come on)
Moments (feat. Diddy)
 
I don't wanna waste time
I don't wanna waste time, oh, no
I don't wanna waste time
I don't wanna waste time, oh, no
Moments (feat. Diddy)
 
I don't wanna take your love for granted (come on)
I just wanna cherish every second (yeah) 
You and me together, what a blessing (uh) 
Please, just tell me that you get the message
Moments (feat. Diddy)
 
(No, I don't wanna wait) (let's go) you and me, you and me, oh
Ecstasy, ecstasy, oh-ooh, yeah 
(No, I don't wanna wait) it's you and me, you and me, oh
Ecstasy, ecstasy, oh-ooh (come on)
Moments (feat. Diddy)
 
You got me all in my feelings, why's this takin' this long?
I need you runnin  runnin  runnin' to my arms (come on, let's go)
Jealous for you, but I just can't help it
No way, uh
Moments (feat. Diddy)
 
I don't wanna waste time
I don't wanna waste time, oh, no (yeah, yeah, yeah, yeah)
I don't wanna waste time
I don't wanna waste time, oh, no (no, no) (yeah, come on, let's go, work)
Moments (feat. Diddy)
 
I don't wanna waste time
I don't wanna waste time, oh, no
I don't wanna waste time
I don't wanna waste time, oh, no
Moments (feat. Diddy)
 
Get in your bag, stay in your bag (uh-huh) 
Get in your bag, stay in your bag (uh-huh) 
Get in your bag, stay in your bag (yeah) 
Get in your bag, stay in your bag (yeah) 
Get in your bag, stay in your bag (uh-huh) 
Get in your bag, stay in your bag (uh-huh) 
Get in your bag, stay in your bag (uh-huh) 
Get in your bag, stay in your bag (oh, no) (yeah)


  Essa informação está errada? Nos avise. ",Moments (feat. Diddy),Justin Bieber,Pop,Composição: Rance Dopson /  Justin Bieber / Diddy / Rob Knox. 
"Monster (feat. Shawn Mendes)
 
You put me on a pedestal and tell me I'm the best
Raise me up into the sky until I'm short of breath (yeah)
Fill me up with confidence, I say what's in my chest
Spill my words and tear me down until there's nothing left
Rearrange the pieces just to fit me with the rest, yeah
Monster (feat. Shawn Mendes)
 
But what if I, what if I trip? 
What if I, what if I fall? 
Then am I the monster? 
Just let me know 
And what if I, what if I sin? 
And what if I, what if I break? Yeah 
Then am I the monster? Yeah 
Just let me know, yeah
Monster (feat. Shawn Mendes)
 
I was fifteen when the world put me on a pedestal 
I had big dreams of doin' shows and making memories
Made some bad moves tryna act cool, upset by their jealousy 
Lifting me up (lifting me up), lifting me up (yeah) 
And tearing me down (down), tearing me down (down, down) 
I'll take responsibility for everything I've done (yeah)
Holding it against me (yeah) like you're the holy one (yeah)
Monster (feat. Shawn Mendes)
 
I had a chip on my shoulder, had to let it go 
Cause unforgiveness keeps them in control
I came in with good intentions then I let it go 
And now I really wanna know
Monster (feat. Shawn Mendes)
 
What if I, what if I trip? (Oh) 
What if I, what if I fall? (I fall) 
Then am I the monster? (Am I the monster?) 
Just let me know (let me know) 
And what if I, what if I sin? (Oh) 
And what if I, what if I break? 
Then am I the monster? (Am I the monster?) 
Just let me know (oh, please just let me know, yeah)
Monster (feat. Shawn Mendes)
 
La-da-da-duh-duh (but what if I fall?) 
La-da-da-duh-duh-duh-na 
La-da-da-da-duh-duh 
La-da-da-duh-duh-duh-na 
La-da-da-duh-duh (please don't let me fall)
La-da-da-duh-duh-duh-na 
La-da-da-da-duh-duh (oh, please don't let me fall)
La-da-da-duh-duh-duh-na


  Essa informação está errada? Nos avise. ",Monster (feat. Shawn Mendes),Justin Bieber,Pop,Composição: Adam King Feeney / Ashton Simmonds / Justin Bieber / Mustafa Ahmed / Shawn Mendes. 
"Name (feat. Tori Kelly)
 
You're making promises to someone else's face
If those should break, call out my name 
You're getting high off of some new life that you made
If that heart fades, call out my name
Name (feat. Tori Kelly)
 
I know you think about laying side by side 
On the goodwill couch 
Going line for line, at your best friend's house
We're only getting better at pretending we're okay
And after all this time, we feel the same
Name (feat. Tori Kelly)
 
Ooh, ooh 
Ooh, ooh 
Ooh, ooh 
Ooh, ooh
Name (feat. Tori Kelly)
 
Cards on the table that we never got to play 
Oh, what a shame, call out my name 
I bet he's cool but I'd put fire in your veins
If you miss that flame, call out my name
Name (feat. Tori Kelly)
 
I know you think about laying side by side 
On the goodwill couch 
Going line for line, at your best friend's house
We're only getting better at pretending we're okay
And after all this time 
I know you think about laying side by side 
On the goodwill couch (ooh, ooh, ooh, ooh) 
Going line for line (going line for line), at your best friend's house
We're only getting better at pretending we're okay (yeah)
And after all this time, we feel the same
Name (feat. Tori Kelly)
 
Ooh, ooh 
Ooh, ooh 
Ooh, ooh


  Essa informação está errada? Nos avise. ",Name (feat. Tori Kelly),Justin Bieber,Pop,Composição: Jon Bellion / Jordan K. Johnson / Justin Bieber / Stefan Johnson / Tori Kelly. 
"Never Let You Go
 
Oh, no, oh, no, oh
Never Let You Go
 
They say that hate has been sent 
So let loose the talk of love (of love) 
Before they outlaw the kiss 
Baby, give me one last hug (last hug)
Never Let You Go
 
There's a dream that I've been chasing
Want so badly for it to be reality (reality) 
And when you hold my hand 
Then I understand that it's meant to be
Cause, baby, when you're with me
Never Let You Go
 
It's like an angel came by and took me to heaven (oh)
(It's like you took me to heaven, girl)
Cause when I stare in your eyes, it couldn't be better
(I don't want you to go, oh, no, so)
Never Let You Go
 
Let the music blast, we gon' do our dance
Bring the doubters on, they don't matter at all
Cause this life's too long, and this love's too strong
So, baby, know for sure that I'll never let you go
Never Let You Go
 
I got my favorite girl 
Not feeling no pain, no fear (no pain, no fear) 
Don't have a care in the world
Why would I, when you are here? (You are here)
Never Let You Go
 
There's a moment I've been chasing
And I finally caught it out on this floor (this floor) 
Baby, there's no hesitation
No reservation by taking a chance and more 
Oh, no, because
Never Let You Go
 
It's like an angel came by and took me to heaven
(It's like you took me to heaven, girl)
Cause when I stare in your eyes, it couldn't be better
(I don't want you to go, oh, no, so)
Never Let You Go
 
Let the music blast, we gon' do our dance
Bring the doubters on, they don't matter at all
Cause this life's too long, and this love's too strong
So, baby, know for sure that I'll never let you go
Never Let You Go
 
It's like an angel came by and took me to heaven
(It's like you took me to heaven, girl)
Cause when I stare in your eyes, it couldn't be better
(I don't want you to go, oh, no, so)
Never Let You Go
 
Take my hand, let's just dance
Watch my feet, follow me 
Don't be scared, girl, I'm here
If you didn't know, this is love
Never Let You Go
 
Let the music blast, we gon' do our dance (ah)
Bring the doubters on, they don't matter at all (oh, baby)
Cause this life's too long, and this love's too strong
So, baby, know for sure that I'll never let you go
Never Let You Go
 
So don't fear
Don't you worry about a thing, I am here, right here (oh)
(I'll never let you go)
Never Let You Go
 
Don't shed a tear (oh, oh)
Whenever you need me, I'll be here
(I'll never let you go)
Never Let You Go
 
Oh, no, oh, no, oh 
I'll never let you go
Oh, no, oh, no, oh 
I'll never let you go


  Essa informação está errada? Nos avise. ",Never Let You Go,Justin Bieber,Pop,Composição: J. Austin / Johnta Austin / Justin Bieber. 
"Never Say Never (feat. Jaden)
 
Never say never (never, never, never) 
(Pick it up, pick-pick-pick it up, pick it up, pick-pick-pick it up) 
Yeah, yeah, never, ever, ever, ever, ever 
(Pick it up, pick-pick-pick it up, pick it up, pick-pick-pick it up)
Never Say Never (feat. Jaden)
 
See, I never thought that I could walk through fire 
I never thought that I could take the burn 
I never had the strength to take it higher 
Until I reached the point of no return
Never Say Never (feat. Jaden)
 
And there's just no turning back
When your heart's under attack
Gonna give everything I have 
It's my destiny
Never Say Never (feat. Jaden)
 
I will never say never, I will fight 
I will fight till forever, to make it right 
Whenever you knock me down, I will not stay on the ground 
Pick it up, pick it up, pick it up, pick it up, up, up 
And never say never
Never Say Never (feat. Jaden)
 
Ne-never say never 
Ne-never say never 
Ne-never say never 
(Never say it, never, never say it)
Never Say Never (feat. Jaden)
 
I never thought that I could feel this power 
I never thought that I could feel this free 
I'm strong enough to climb the highest tower
And I'm fast enough to run across the sea, oh
Never Say Never (feat. Jaden)
 
'Cause there's just no turning back (oh, no)
When your heart's under attack (oh, no)
Gonna give everything I have 
Cause this is my destiny
Never Say Never (feat. Jaden)
 
I will never say never, I will fight (never say never) 
I will fight till forever, to make it right 
Whenever you knock me down, I will not stay on the ground 
Pick it up, pick it up, pick it up, pick it up, up, up 
And never say never
Never Say Never (feat. Jaden)
 
Here we go, guess who? 
J Smith and JB, uh, huh 
I gotcha lil bro, I can handle them 
Hold up, aight? I can handle them 
Now he's bigger than me, taller than me
And he's older than me and stronger than me
And his arms a little bit longer than me 
But he ain't on a JB song with me
I be trying to chill, they be trying to sour the thrill 
No pun intended, was raised by the power of will 
Like Luke with the force, if push comes to shove 
Like Kobe in the 4th, ice water for blood, let's go
I gotta be the best, and yes, we're the flyest
Like David and Goliath, I conquered the giant 
So now I got the world in my hand 
I was born from two stars, so the Moon's where I land, I'm gone
Never Say Never (feat. Jaden)
 
I will never say never, I will fight (never say it, never, never say it) 
I will fight till forever, to make it right (okay, okay) 
Whenever you knock me down, I will not stay on the ground 
Pick it up, pick it up, pick it up, pick it up, up, up 
And never say never
Never Say Never (feat. Jaden)
 
Never say never 
I will never say never (never say it, never, never say it) 
Never say never, oh 
I will fight to forever, to make it right (okay, okay) 
Whenever you knock me down, I will not stay on the ground 
Pick it up, pick it up, pick it up, pick it up, up, up 
And never say never
Never Say Never (feat. Jaden)
 
Ne-never say never (never say it) 
Ne-never say never (never say it) 
Ne-never say never (never say it) 
And never say never (no, no, never say never)
Never Say Never (feat. Jaden)
 
Ne-never say never (never say it) 
Ne-never say never (no, no, never say it) 
Ne-never say never 
And never say never (never, never, never)


  Essa informação está errada? Nos avise. ",Never Say Never (feat. Jaden),Justin Bieber,Pop,Composição: Jaden / Omarr Rambert / Nasri / Kuk Harrell / Justin Bieber / Adam Messinger. 
"New One
 
Oh yeah, oh yeah, oh yeah 
Oh, oh yeah, oh yeah
New One
 
I pull up in my new whip, baby, that's my new one
You ask me who my crew is, baby there's no new ones
And I'm just saying deuces, I just need a new one
(I, I just need a new one, I, I just need that brand new one, yeah)
New One
 
They just wanna play with me, they just wanna play with me 
Just got back from the middle east 
Maybe just a little cheese, still wanna play with me? 
Back to the crib for two minutes, I got something to do 
Yeah, you get it 
Yeah I copped something new, a new get-up 
Yeah, phone coming through, you keep your head up 
Gotta have all the new kicks, better have all the new tricks 
And my bank go shit, gotta have all the new whips 
Gotta have all the new chicks, my bad, I'm sick
I never had a problem with a money clip 
Paper always glazed like a honey dip 
I was always raised like honey, quit 
I'm just being funny with this funny ish
New One
 
I pull up in my new whip, baby, that's my new one
You ask me who my crew is, baby there's no new ones
And I'm just saying deuces, I just need a new one
New One
 
Oh yeah, oh yeah, oh yeah 
Oh, oh yeah, oh yeah
New One
 
I pull up in my new whip, baby, that's my new one
You ask me who my crew is, baby there's no new ones
And I'm just saying deuces, I just need a new one
(I, I just need a new one, I, I just need that brand new one, yeah)


  Essa informação está errada? Nos avise. ",New One,Justin Bieber,Pop,Composição: Justin Bieber. 
"Next To You (feat. Chris Brown)
 
You've got that smile
That only heaven can make 
I pray to God everyday 
That you keep that smile, yeah
Next To You (feat. Chris Brown)
 
You are my dream 
There's not a thing I won't do
I'll give my life up for you
Cause you are my dream
Next To You (feat. Chris Brown)
 
And baby, everything that I have is yours 
You will never go cold or hungry 
I'll be there when you're insecure
Let you know that you're always lovely, girl
Cause you are the only thing that I got right now
Next To You (feat. Chris Brown)
 
One day when the sky is falling 
I'll be standing right next to you
Right next to you 
Nothing will ever come between us 
Cause I'll be standing right next to you
Right next to you
Next To You (feat. Chris Brown)
 
If you had my child 
You would make my life complete 
Just to have your eyes on a little me 
That'd be mine forever
Next To You (feat. Chris Brown)
 
And baby, everything that I have is yours 
You will never go cold or hungry 
I'll be there when you're insecure
Let you know that you're always lovely, girl
Cause you are the only thing that I got right now
Next To You (feat. Chris Brown)
 
One day when the sky is falling 
I'll be standing right next to you
Right next to you 
Nothing will ever come between us 
I'll be standing right next to you
Right next to you
Next To You (feat. Chris Brown)
 
We're made for one another
Me and you 
And I have no fear 
I know we'll make it through
Next To You (feat. Chris Brown)
 
One day when the sky is falling 
I'll be standing right next to you, oh, oh, oh
Next To You (feat. Chris Brown)
 
One day when the sky is falling (when the sky is falling, falling, oh) 
I'll be standing right next to you (right next to you, oh)
Right next to you (right next to you, oh) 
Nothing will ever come between us (nothing will ever) 
I'll be standing right next to you (oh, oh, oh)
Right next to you (right next to you)
Next To You (feat. Chris Brown)
 
Oh, yeah, stand by my side, side, side (ooh) 
When the sky falls down (down) 
I'll be there
I'll be there
Next To You (feat. Chris Brown)
 
You've got that smile
That only heaven can make 
I pray to God everyday 
To keep you forever


  Essa informação está errada? Nos avise. ",Next To You (feat. Chris Brown),Justin Bieber,Pop,Composição: Chris Brown / Sevyn Streeter / Nasri / Adam Messinger. 
