Lyrics,Song,Artist,Genre,Composition
"Le lanceur de couteaux
 
Elle était pailletée de neige 
Dans son justaucorps incarnat 
Dans ses yeux brillaient des manèges 
Mais jamais le cœur lui tourna 
Il était saupoudré de lune 
La mèche sombre et l'œil diamant
Dans ses mains, toute une fortune 
De poignards aux manches d'argent
Le lanceur de couteaux
 
Il dit Viens, tu seras ma cible 
Devant ton regard indicible 
Jamais ma main ne tremblera 
Je te contournerai, ma Dame,  
Et de la pointe de mes lames 
Rayonnante, tu sortiras
Le lanceur de couteaux
 
Dans son maillot cousu de givre 
Elle crépitait de blondeur 
Elle se retenait de vivre 
Ses rêves la gardaient ailleurs 
Quand elle décochait des sourires 
Plus affûtés que ses couteaux 
Il avait la rage d'inscrire
Une autre marque sur sa peau
Le lanceur de couteaux
 
Comme un reflet que l'on efface
Il se tenait à la surface 
De ses yeux couleur lac gelé 
Il eût voulu boire à la source 
Mais il n'avait d'autre ressource
Que sa froideur ensorcelée
Le lanceur de couteaux
 
En voyageant de ville en ville 
Elle faisait battre les cœurs 
Elle se laissait clouer, docile,  
Mais son visage était moqueur 
Quand une lame plus perfide 
Venait la frôler de trop près 
Elle demeurait impavide 
Et jamais ne se retirait
Le lanceur de couteaux
 
Dans un pays plein de fontaines 
On la porta comme une reine 
On lui déroula des tapis 
On lui joua des sérénades 
Dans son coin comme un chien malade 
Tout le jour, il fut accroupi
Le lanceur de couteaux
 
Quand au soir cessa le tumulte 
Elle se dressa devant lui 
Son regard était une insulte 
Son sourire incendiait la nuit 
Il prit sa lame la plus belle 
La soupesa, la fit briller 
Lui fit jeter des étincelles 
La planta dans son propre pied
Le lanceur de couteaux
 
Le sang coula mais pas les larmes 
Il avait dénoué le charme 
Qui le tenait au chapiteau,  
Dieu protège les infidèles ! 
On n'entendit plus parler d'elle
Il partit avec ses couteaux
Le lanceur de couteaux
 
Pourquoi je vous ai parlé d'elle ?
J'avais la mémoire fidèle
Quand j'étais lanceur de couteaux


  ",Le lanceur de couteaux,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Le pêcheur de perles
 
Pleurez, les belles 
Du bord de l'eau
Le pêcheur de perles 
Était si beau 
Tu te rappelles 
Marie Margot 
Tu te rappelles 
Au bord de l'eau
Il t'appelait Margarita
Quand tu venais dans ses bras 
En latin, ça veut dire perle 
Les souvenirs sur toi déferlent
Le pêcheur de perles
 
Longtemps, longtemps, longtemps 
Tu pleureras longtemps 
Sur le rivage 
Les coquillages 
Te parlent de lui 
De lui, la nuit
Le pêcheur de perles
 
Pleurez, les filles 
Dans vos cheveux 
Et que ne brille 
Plus rien aux cieux 
Tu étais celle 
Marie Margot 
Qu'il trouvait belle
Au bord de l'eau
Il t'appelait Dulcissima
Quand tu venais dans ses bras 
Ça voulait dire la plus douce 
Il a plongé et sans secousse
Le pêcheur de perles
 
Longtemps, longtemps, longtemps 
Il a nagé longtemps 
Mais les sirènes 
Des eaux sereines 
Ont tendu les bras 
Les bras, là-bas
Le pêcheur de perles
 
Pleurez, les tendres 
Pleurez dans l'eau
Tu peux l'attendre
Marie Margot 
Tu peux l'attendre
Jusqu'à jamais
Margot la tendre 
Toi qui l'aimais
Il fait grand vent, Margarita 
Il fait froid loin de ses bras 
Tu ne seras pas la plus belle 
Il t'a préféré une perle
Le pêcheur de perles
 
Longtemps, longtemps, longtemps 
Il cherchera longtemps 
La perle rose 
Toujours repose 
Dans les fonds où dort 
Où dort la mort
Le pêcheur de perles
 
Longtemps, longtemps, longtemps 
Tu pleureras longtemps 
Sur le rivage 
Les coquillages 
Te parlent de lui 
De lui, la nuit 
La nuit, la nuit


  ",Le pêcheur de perles,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Le petit homme
 
Il était un petit hommequi aimait manger des pommes,mais n' savait pas les compter, hé, hé,mais n'savait pas les compter,et un autre petit hommequi faisait pousser des pommes,mais n'aimait pas les manger, hé hé,mais n'aimait pas les manger.Quand le premier petit hommevit toutes ces belles pommes,il dit: - J'voudrais en manger ... (etc.)- Si tu veux manger mes pommes,dit le deuxième petit homme,il faudra me les payer ... (etc.)Et pour me payer mes pommes,pour que j'en fasse la somme,il faudra bien les compter ... (etc.)- Je sais bien manger des pommes,dit le premier petit homme,mais je ne sais pas compter ... (etc.)- Pas de comptes, pas de pommes,dit le deuxième petit homme,moi j'ai besoin de manger ... (etc.)- Mais tu peux manger tes pommes,dit le premier petit homme.Pour ça faudrait les aimer! ...Donc tu fais pousser tes pommes,dit le premier petit homme,rien que pour les faire compter ... (etc.)Et moi, qui aime les pommes,parce que tu es économe,je n'pourrais pas en manger ... (etc.)- Si tu veux manger des pommes,dit le deuxième petit homme,il faudra les faire pousser ... (etc.)ou bien encore, mon bonhomme,tu devras apprendre commecomment faire pour les compter ... (etc.)Mais le premier petit homme dit:- Je m'en vais faire une sommeet me passer de dîner ... (etc.)


  ",Le petit homme,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Le Petit Sapin
 
C'était un petit sapin, pique, pique, pique
C'était un petit sapin, pique, pique bien
Le Petit Sapin
 
Il vivait dans la forêt entouré de grands arbres 
Qui sans arrêt se moquaient et le trouvaient bien laid 
Quand parfois il soupirait, ils avaient cœurs de marbre 
Les grands arbres s'agitaient et leurs branches riaient
Le Petit Sapin
 
C'était un petit sapin, pique, pique, pique
C'était un petit sapin, pique, pique bien
Le Petit Sapin
 
Quand un jour, il demanda qu'enfin on lui explique
La raison de ses tracas, il entendit cela 
Nous prenons feuilles au printemps, toi, tu es plein de piques 
Puisque tu es différent, tu dois être méchant.
Le Petit Sapin
 
C'était un petit sapin, pique, pique, pique
C'était un petit sapin, pique, pique bien
Le Petit Sapin
 
Mais quand l'automne s'en vint, que les feuilles jaunirent
Ils essayèrent en vain de rester souveraine. 
On vit le petit sapin tranquille et sans rien dire 
Se dresser près du chemin, plus vert chaque matin
Le Petit Sapin
 
C'était un petit sapin, pique, pique, pique
C'était un petit sapin, pique, pique bien
Le Petit Sapin
 
Sous la neige, au nouvel an, on le trouva superbe 
Et s'il en fut bien content, ne changea point pourtant
Et quand vint le mois de mai, son ombre était sur l'herbe
Pas plus grande, mais jamais de lui on ne riait
Le Petit Sapin
 
C'était un petit sapin, pique, pique, pique
C'était un petit sapin, pique, pique bien
Le Petit Sapin
 
Si l'histoire finit bien, c'est qu'à propos de feuilles
On peut encore, c'est certain, accepter son voisin.
On pourrait aussi l'aimer, à condition qu'on veuille
Penser qu'on est tous plantés dans la même forêt
Le Petit Sapin
 
Comme le petit sapin, pique, pique, pique 
Comme le petit sapin, pique, pique bien


  ",Le Petit Sapin,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Le p'tit grenier
 
Vous y grimpiez par une échelle 
Qu'on installait dans l'escalier
Finis tous vos jeux de marelle 
Et vos parties de chat perché 
Quand vous y montiez par surprise 
C'était en étouffant vos pas
Il fallait alors porter Lise 
Et Sarah qui ne marchait pas
Le p'tit grenier
 
{Refrain:} 
Moi, j'ai le cœur tout barbouillé
Quand vous parlez du p'tit grenier
Le p'tit grenier
 
Quand on avait fermé la trappe 
Il fallait, on vous l'avait dit, 
Que pas un cri ne vous échappe 
Silencieux comme des souris 
Le plafond était tout en pente 
Et David se tenait penché 
On y voyait par quelques fentes 
Le ciel et un bout de clocher
Le p'tit grenier
 
{au Refrain}
Le p'tit grenier
 
Vous taire n'était pas facile
Mais vous l'aviez bien vite appris
Inventant des jeux immobiles 
Pour occuper les plus petits 
Parfois ce n'était qu'une alerte
Et vous pouviez dégringoler 
Bondir par la fenêtre ouverte 
Comme des cabris déchaînés
Le p'tit grenier
 
{au Refrain}
Le p'tit grenier
 
On vous avait mis à l'école
Et vous aviez compris que vous 
Vous appelliez Georges et Nicole 
Sans jamais vous tromper surtout 
Ainsi se passait votre enfance 
Sans nouvelles de vos parents 
Vous ne mesuriez pas la chance 
Que vous aviez d'être vivants
Le p'tit grenier
 
{au Refrain}
Le p'tit grenier
 
Enfants, vous que partout les guerres 
Viennent broyer comme en passant,  
Vous qui semblez être sur Terre 
Pour payer la haine des grands,  
Qu'un jour on voie pourrir les armes
Et les soldats inoccupés 
Que sur le ruisseau de vos armes 
Voguent des bateaux de papier
Le p'tit grenier
 
Que plus jamais vous ne deviez 
Vous cacher dans des p'tits greniers


  Essa informação está errada? Nos avise. ",Le p'tit grenier,Anne Sylvestre,,Composição: Anne Sylvestre. 
"Les Amis D'autrefois
 
Les amis d'autrefois
S'ils entendent ça
Les amis du passé 
Vont se rappeler 
Nous n'étions, nous n'étions
Qu'à peine moins vieux
Nous avions, nous avions 
Envie d'être heureux
Et s'il y avait la mer
S'il y avait le vent
Un ciel toujours couvert 
Et puis nos vingt ans 
C'est pour une aventure
Que nous inventions 
Plus la mer était dure 
Et mieux nous vivions 
Et puis quand au soir tranquille 
On se retrouvait 
Magique et facile 
Cet air nous berçait
Les Amis D'autrefois
 
Oh souvenez-vous-en 
M'oubliez pas trop
J'ai glissé nos vingt ans
Dans ces quelques mots 
Croyez-vous, croyez-vous 
Qu'on oublie son cœur?
Avec vous, avec vous 
J'ai compris le bonheur
Nos rires, nos folies 
Sur un fond de ciel 
Notre île était jolie 
La mer était belle 
Nous avions encore l'âge
D'aimer pour de vrai
Et de tous ces naufrages 
Nos cœurs se riaient 
Mais Dieu que c'est dommage
Nous avons grandi 
Nous sommes plus sauvages 
Que le samedi
Les Amis D'autrefois
 
Mes amis d'autrefois
Nous voici au sec 
Nous rêvons quelquefois 
De l'île Drenec
Il fallait, il fallait 
Naviguer sans plus 
Si j'avais, si j'avais
Oh si j'avais su
Je m'y serais noyée
Pour ne pas vieillir 
Pour ne jamais changer 
Pour n'en plus partir
Mes amis que j'appelle
Mes amis perdus 
Dieu que la mer est belle 
Quand on n'navigue plus
Oh que la mer me manque 
Que la mer est loin 
Oui la mer me flanque 
Un fameux coup de chien
Les Amis D'autrefois
 
Les amis d'autrefois
S'ils entendent ça
Les amis du passé 
Vont se rappeler


  ",Les Amis D'autrefois,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Les Amours de L'été
 
Les amours qu'on effeuille, feuille
Les amours de l'été
Quand z'ont perdu leurs feuilles, feuilles
On les brûle pour se chauffer, car l'été
Car l'été s'en est allé
Les Amours de L'été
 
Si je vous aimais clair 
Brûlé de soleil et de mer 
Vous aimerai-je en hiver? 
Vous étiez doux et beau 
Vous étiez lisse et chaud 
Comment serez-vous sous la neige et l'eau?
Les Amours de L'été
 
Les amours que l'on traîne, traîne
Les amours fatiguées 
Quand z'ont perdu leur traîne, traîne
On les trouve désenchantées, dépouillées 
On les trouve bêtes à pleurer
Les Amours de L'été
 
Si les feuilles ont jauni 
Et ce fragile amour aussi 
Où me mettrai-je à l'abri?
Dis, n'en reste-t-il rien?
Et ton corps et le mien 
Étrangers, vont-ils s'oublier demain?
Les Amours de L'été
 
Les amours de l'automne, automne
Les amours qui ont duré 
Quand même on s'en étonne, étonne
C'est si bon de s'y réchauffer bien serrés
De s'y encore emmitoufler
S'il passe une saison
Les Amours de L'été
 
S'il oublie un peu ses raisons
Il atteindra la moisson 
Et l'hiver ni l'été
La neige ni les blés 
N'y pourront jamais, jamais rien changer
Les Amours de L'été
 
Les amours que l'on aime, n'aime
Les amours mieux vêtues 
C'est nous deux comme on s'aime, s'aime
Tous les deux. En voilà! En veux-tu? 
Mon amour 
En veux-tu? En voilà toujours 
En veux-tu? En voilà toujours


  Essa informação está errada? Nos avise. ",Les Amours de L'été,Anne Sylvestre,,Composição: Anne Sylvestre. 
"Les Années Qui Cognent
 
Il y a des années qui cognent 
Et qui dégagent le chemin 
Où on en reçoit plein la trogne 
Où on se sent plus orphelin 
Il y a des années si grises 
Qu'on ne sait plus où se cacher
Les copains ont fait la valise 
Sans qu'on ait pu les empêcher
Les Années Qui Cognent
 
Quand de parler on sera ivres 
Quand on aura même pleuré 
On n' pensera plus à les suivre
Mais on n' sera pas consolés
Faudra continuer à vivre
Les Années Qui Cognent
 
Il y a des années voraces
Les Années Qui Cognent
 
Qui nous dévorent dans la main 
Fonfon, Jeannot, Luce et j'en passe
Et je ne parle que des miens 
Pour mieux conjurer la colère 
On se rapproche, on se tient chaud 
On sent qu'un danger se resserre
On en plaisante, on chante faux
Les Années Qui Cognent
 
Quand de parler on sera ivres 
Quand on aura même pleuré 
On n' pensera plus à les suivre
Mais on n' sera pas consolés
Faudra continuer à vivre
Les Années Qui Cognent
 
Il y a des années mauvaises 
Et qui ne tournent pas très rond 
Qui nous font dire des fadaises 
Qui nous font pleurer pour de bon 
Mais nous donnent envie de nous battre 
Et de tenir et de flamber 
De gravir enfin quatre à quatre 
L'escalier qui reste à grimper
Les Années Qui Cognent
 
Quand de parler on sera ivres 
Quand on aura même pleuré 
On n' pensera plus à les suivre
Mais on n' sera pas consolés
Faudra continuer à vivre
Les Années Qui Cognent
 
Faudra continuer à vivre


  ",Les Années Qui Cognent,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Les Calamars À L'harmonica
 
Quand j'étais mère de famille
Riez pas, les filles, j'ai bien aimé ça!
Quand j'étais mère de famille
J'en ai fait des choses, vous n' le croiriez pas!
Les Calamars À L'harmonica
 
J'ai fait du ménage et du repassage
Même quelquefois des lits au carré 
J'ai lancé la mode des raccommodages
En forme de fleurs sur des jeans usés
Les Calamars À L'harmonica
 
Laver les carreaux, c'était pas mon fort
Mais on y voyait bien assez dehors
Les Calamars À L'harmonica
 
Là où j'étais bonne, où j'étais fortiche
C'est pour la cuisine, mais pas celle des riches
Les trente-six façons de cuire les patates 
Des gratins de tout et surtout de pâtes 
Des soupes de courge et de tapioca 
Et des calamars à l'harmonica
Les Calamars À L'harmonica
 
Quand j'étais mère de famille
Boudez pas, les filles, on n'en est plus là
Quand j'étais mère de famille
J'en ai fait des choses, je les r'ferais pas!
Les Calamars À L'harmonica
 
On en tricotait des mètres et des mètres 
De pulls en mohair qui grattaient, qui grattaient 
Des pulls roses et verts qu'on n'oserait plus mettre
Et des beaux jacquards pris dans 100 idées
Les Calamars À L'harmonica
 
Avec des galons comme s'il en pleuvait
Des robes à volants qui nous envolaient
Les Calamars À L'harmonica
 
Là où j'avais pas volé ma cuillère
Dans mes tabliers de satin fermière 
Pas besoin du livre de Mathiot Ginette 
Je nous cuisinais des ragoûts de restes 
Avec du safran et du paprika 
Et des calamars à l'harmonica
Les Calamars À L'harmonica
 
Quand j'étais mère de famille
Souv'nez-vous, les filles, on riait beaucoup
Quand j'étais mère de famille
On manquait de rien, on fabriquait tout
Les Calamars À L'harmonica
 
Parfois j'embarquais cinq ou six gamines
Dans la Méhari pour aller danser 
Avec les violons chez La Blanche Hermine 
Chez les Berrichons taper la bourrée
Les Calamars À L'harmonica
 
Elles tourbillonnaient dans leurs jupes en soie 
Les petits bonnets tombaient quelquefois
Les Calamars À L'harmonica
 
On se ramassait quelques écorchures 
En dévalisant les buissons de mûres 
Les rosés des prés avec les girolles 
Fricassaient gaiement dans mes casseroles 
Mais les jours de fête, on faisait grand cas 
De mes calamars à l'harmonica
Les Calamars À L'harmonica
 
Quand j'étais mère de famille
Pleurez pas, les filles, je n' regrette rien
Quand j'étais mère de famille
J'avais pas le temps de lire des bouquins
Les Calamars À L'harmonica
 
Puis j'ai découvert des livres de femmes
Je n' savais même pas qu'elles écrivaient
Quoi, c'était pour moi, tout ce beau programme?
J'avais une tête et je m'en servais
Les Calamars À L'harmonica
 
Et pour éviter tous les quolibets 
J' m'en allais les lire dans les cabinets
Les Calamars À L'harmonica
 
J'ai pas pour autant quitté ma cuisine
Je philosophais parmi mes bassines 
Chantais des chansons abolitionnistes 
Comme une très méchante féministe 
Avec ma voisine j' dansais la polka
Et j' prenais des cours d'harmonica
Les Calamars À L'harmonica
 
Quant à la recette, ne la cherchez pas 
Celle des calamars à l'harmonica
Les Calamars À L'harmonica
 
À part dans mon cœur, elle n'existe pas
Celle des calamars à l'harmonica


  ",Les Calamars À L'harmonica,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Les Cathédrales
 
Ô bâtisseur de cathédrales 
D'il y a tellement d'années
Tu créais avec des étoiles 
Des vitraux hallucinés
Les Cathédrales
 
Flammes vives 
Tes ogives 
S'envolaient au ciel léger
Et j'écoute
Sous tes voûtes 
L'écho de pas inchangés
Les Cathédrales
 
Mais toujours à tes côtés 
Un gars à la tête un peu folle 
N'arrêtait pas de chanter
En jouant sur sa mandole
Les Cathédrales
 
Sans le chant des troubadours 
N'aurions point de cathédrales
Dans leurs cryptes, sur leurs dalles 
On l'entend sonner toujours
Les Cathédrales
 
Combien de fous, combien de sages 
Ont donné leur sang, leur cœur 
Pour élever devers les nuages 
Une maison de splendeur
Les Cathédrales
 
Dans la pierre 
Leurs prières 
Comme autant de mains levées 
Ont fait chapelle 
Plus belle 
Que l'on ait jamais rêvée
Les Cathédrales
 
Le jongleur à deux genoux 
A bercé de sa complainte 
Les gisants à l'air très doux
Une épée dans leurs mains jointes
Les Cathédrales
 
Sans le chant des troubadours 
N'aurions point de cathédrales
Dans leurs cryptes, sur leurs dalles 
On l'entend sonner toujours
Les Cathédrales
 
Toi qui jonglais avec les étoiles 
Ô bâtisseur de beauté 
Ô bâtisseur de cathédrales 
Oh puissions-nous t'imiter!
Les Cathédrales
 
Mille roses 
Sont écloses 
Au cœur des plus beaux vitraux 
Mille encore 
Vont éclore 
Si nous ne tardons pas trop
Les Cathédrales
 
Et si nous avions perdu 
Nos jongleurs et nos poètes 
D'autres nous seraient rendus
Rien qu'en élevant la tête
Les Cathédrales
 
Sans le chant des troubadours 
N'aurions point de cathédrales
Dans leurs cryptes, sur leurs dalles 
On l'entend sonner toujours


  Essa informação está errada? Nos avise. ",Les Cathédrales,Anne Sylvestre,,Composição: Anne-Marie Thérèse. 
"Les chemins du Vent
 
J'ai pris les chemins du vent
Et pas les grandes routes 
Je me suis trompée souvent 
Sans doute 
J'ai pris des chemins tordus
Des sentes buissonnières 
Croit-on que je n'aurais pas dû
Le faire?
Les chemins du Vent
 
Nos pas savent-ils où ils vont 
Où ils vont? 
Les chemins du vent se défont 
Se défont
Les chemins du Vent
 
J'ai pris les chemins du vent
Ceux qu'on ne nous indique
Jamais sur les dépliants 
Pratiques 
J'ai bien tâché d'éviter
Les routes carrossables 
Dans les déserts, j'ai foulé
Le sable
Les chemins du Vent
 
Nos pas savent-ils où ils vont 
Où ils vont? 
Les chemins du vent se défont 
Se défont
Les chemins du Vent
 
J'ai pris les chemins du vent
En restant sur la frange 
De tous ceux qui en rêvant 
Dérangent 
J'ai tenté d'être le petit
Caillou dans les lentilles 
Ou dans le foin défleuri 
L'aiguille
Les chemins du Vent
 
Nos pas savent-ils où ils vont 
Où ils vont? 
Les chemins du vent se défont 
Se défont
Les chemins du Vent
 
J'ai pris les chemins du vent
Et j'ai croisé en route
Toutes sortes de vivants 
Qui doutent 
Toutes sortes d'imprudents
Qui m'ont fait une fête
Leur insolence les rendant 
Prophètes
Les chemins du Vent
 
Nos pas savent-ils où ils vont 
Où ils vont? 
Les chemins du vent se défont 
Se défont
Les chemins du Vent
 
J'ai aimé leurs yeux fervents
Leur course vagabonde 
Quand ils peinent en soulevant 
Le monde 
Et quand parfois le chemin 
Fut dur à redescendre 
Je vis toujours une main 
Se tendre
Les chemins du Vent
 
Nos pas savent-ils où ils vont 
Où ils vont? 
Les chemins du vent se défont 
Se défont
Les chemins du Vent
 
J'ai pris les chemins du vent
Que jamais je ne les quitte! 
Je ne voyais pas passer le temps 
Si vite 
Il m'en reste à parcourir
Attendez-moi, j'arrive!
Il se peut que l'avenir
Me suive
Les chemins du Vent
 
Nos pas savent-ils où ils vont 
Où ils vont? 
Les chemins du vent se défont 
Se défont
Les chemins du Vent
 
Nos pas savent-ils où ils vont 
Où ils vont? 
Les chemins du vent se défont 
Se défont


  ",Les chemins du Vent,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Les Dames de Mon Quartier
 
Les dames de mon quartier 
De mon quartier d'orange
Jamais ne se mélangent 
Aux familles d'à côté
Sur leur dos, attaché 
Un drôle de petit ange 
Dort sans qu'on le dérange
Les pieds bien écartés
Les Dames de Mon Quartier
 
Elles sont environnées 
D'une belle marmaille
Un peu de toutes les tailles 
Aux cheveux bien nattés 
De leur pas chaloupé 
On attendrait qu'elles aillent
Marcher dans les broussailles
Les Dames de Mon Quartier
 
Au lieu de ces pavés
Les Dames de Mon Quartier
 
Les dames de mon quartier 
Quartier de pamplemousse 
Elles ont la peau si douce 
Qu'on dirait de la soie
Et leur décolleté 
Que l'épaule repousse
Parfois nous éclabousse 
Quand elles se déploient
Les Dames de Mon Quartier
 
Quelques bijoux dorés 
Éclairent leur visage 
Parfois un tatouage 
Met une ombre bleutée 
Qu'elles ont rapportée
De leur lointain village 
Pour vivre dans des cages
Les Dames de Mon Quartier
 
Sans rien à regretter
Les Dames de Mon Quartier
 
Les dames de mon quartier 
De mon quartier de mangue 
Quand elles montrent la langue 
On dirait un rosier 
Mais brève est leur gaieté 
Quand le rire s'étrangle
En silence, elles tanguent 
Rejoindre leur clapier
Les Dames de Mon Quartier
 
Ignorant les passants 
Leurs petits à la traîne 
Marchant comme des reines 
Et le regard absent 
Elles savent que les attend 
Semaine après semaine 
La chambre déjà pleine
Les Dames de Mon Quartier
 
Et le prochain enfant
Les Dames de Mon Quartier
 
Les dames de mon quartier 
De mon quartier de lune 
Je n'en connais aucune
Mais je peux bien rêver 
Les avoir rencontrées 
Au détour d'une dune
À l'épaule, chacune
Une cruche à porter
Les Dames de Mon Quartier
 
Remplie aux sources oubliées


  ",Les Dames de Mon Quartier,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Les Gens Qui Doutent
 
J'aime les gens qui doutent
Les gens qui trop écoutent 
Leur coeur se balancer 
J'aime les gens qui disent
Et qui se contredisent 
Et sans se dénoncer
Les Gens Qui Doutent
 
J'aime les gens qui tremblent
Que parfois ils ne semblent 
Capables de juger 
J'aime les gens qui passent
Moitié dans leurs godasses 
Et moitié à côté
Les Gens Qui Doutent
 
J'aime leur petite chanson
Même s'ils passent pour des cons
Les Gens Qui Doutent
 
J'aime ceux qui paniquent
Ceux qui sont pas logiques 
Enfin, pas comme il faut,  
Ceux qui, avec leurs chaînes,  
Pour pas que ça nous gêne 
Font un bruit de grelot
Les Gens Qui Doutent
 
Ceux qui n'auront pas honte
De n'être au bout du compte
Que des ratés du coeur 
Pour n'avoir pas su dire
Délivrez-nous du pire 
Et gardez le meilleur
Les Gens Qui Doutent
 
J'aime leur petite chanson
Même s'ils passent pour des cons
Les Gens Qui Doutent
 
J'aime les gens qui n'osent
S'approprier les choses
Encore moins les gens 
Ceux qui veulent bien n'être
Qu'une simple fenêtre
Pour les yeux des enfants
Les Gens Qui Doutent
 
Ceux qui sans oriflamme,  
Les daltoniens de l'âme, 
Ignorent les couleurs 
Ceux qui sont assez poires 
Pour que jamais l'Histoire
Leur rende les honneurs
Les Gens Qui Doutent
 
J'aime leur petite chanson
Même s'ils passent pour des cons
Les Gens Qui Doutent
 
J'aime les gens qui doutent
Et voudraient qu'on leur foute
La paix de temps en temps 
Et qu'on ne les malmène
Jamais quand ils promènent 
Leurs automnes au printemps
Les Gens Qui Doutent
 
Qu'on leur dise que l'âme
Fait de plus belles flammes 
Que tous ces tristes culs 
Et qu'on les remercie
Qu'on leur dise, on leur crie
Merci d\'avoir vécu
Les Gens Qui Doutent
 
Merci pour la tendresse 
Et tant pis pour vos fesses 
Qui ont fait ce qu\'elles ont pu.


  ",Les Gens Qui Doutent,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
"Les grandes balades
 
Si vous voulez que je vienne 
Admirer votre domaine 
Sur vos poutres m'extasier
Et renifler vos rosiers 
Si vous voulez un dimanche 
Me recevoir sous vos branches 
Et s'il vous faut un appât
Surtout ne me dites pas
Les grandes balades
 
On fera une grande balade 
Déjà, ça me rend malade 
Déjà, ça me fait boiter 
Je hais les grandes balades 
Presque autant que l'escalade
Le camping, le karaté 
Le silence me rend zinzin 
Et puis y a pas de magasins
Les grandes balades
 
Je sais, déjà on complote 
De me passer d'anciennes bottes
Et puis on va m'affubler
De vieux velours côtelés 
Pour corser un peu l'épreuve
II se pourrait bien qu'il pleuve
On va pouvoir patauger 
Heureusement que j'sais nager
Les grandes balades
 
On va faire une grande balade 
Vous parlez d'une rigolade !
À quelle heure on va manger ? 
J'ai les jambes en marmelade
Ça me flanque la pelade 
Des crampes et des cors aux pieds 
Qu'on n'vienne pas me raconter
Que c'est bon pour la santé !
Les grandes balades
 
Je sens une idée qui germe 
On va passer par la ferme 
On achètera des œufs 
Déjà qu'on était vaseux
On va cueillir des noisettes 
Me casser une dent, c'est chouette
Y a des mûres, vous avez vu 
Et un pantalon d'foutu !
Les grandes balades
 
En route pour la grande balade 
Plus question de dérobade 
On va me trouver grognon 
Dans les ronces je gambade 
En rêvant de persillade 
Ils sont où ces champignons ? 
J'ai de la chance, vous verrez, 
On va tous s'empoisonner !
Les grandes balades
 
Pour rentrer, je le redoute,  
On va prendre une autre route 
Ça va un peu rallonger 
C'est pour voir le potager
On va marcher dans la crotte 
Pour admirer des carottes 
Et rapporter des dahlias 
Y a les mêmes en bas de chez moi !
Les grandes balades
 
On a fait une bonne balade 
Arrêtons les jérémiades 
On va boire un coup, c'est bien, 
À la prochaine embuscade 
Je me fais porter malade 
La grippe, c'est pas pour les chiens
Si la grippe c'est pas assez
J'irai jusqu'à trépasser !
Les grandes balades
 
Et je vais pour me remettre 
Faire cinq cents kilomètres 
Avec le pied au plancher 
Ça va me rabibocher !


  ",Les grandes balades,Anne Sylvestre,,Sabe de quem é a composição? Envie pra gente.
